x,y
0.0,11.02454089140153
0.033444816053511704,9.164475948401254
0.06688963210702341,7.73273090365804
0.1003344481605351,9.44134751673138
0.13377926421404682,7.758003090942946
0.16722408026755853,7.633090367506366
0.2006688963210702,6.9995126656962805
0.23411371237458192,10.946224710975253
0.26755852842809363,6.299597517614325
0.3010033444816053,11.11824715504185
0.33444816053511706,9.170296809353653
0.36789297658862874,5.489013068456317
0.4013377926421404,9.139980860230335
0.43478260869565216,4.321686115131535
0.46822742474916385,9.889812020284145
0.5016722408026756,10.526315808787347
0.5351170568561873,7.688197787692549
0.568561872909699,9.23706194709511
0.6020066889632106,13.015338278871809
0.6354515050167224,8.212586859034655
0.6688963210702341,7.22332194963262
0.7023411371237458,12.421520784858307
0.7357859531772575,13.50042521718199
0.7692307692307692,9.699699036003386
0.8026755852842808,11.832290619311696
0.8361204013377926,12.609373235744037
0.8695652173913043,8.558509795792796
0.903010033444816,9.189923446321119
0.9364548494983277,12.739340999553615
0.9698996655518394,13.764677386848456
1.0033444816053512,11.637467405967438
1.0367892976588629,8.869133834801913
1.0702341137123745,14.719941621392193
1.1036789297658862,9.800934458556673
1.137123745819398,10.309657548024989
1.1705685618729096,11.781665635534425
1.2040133779264213,14.322367664172024
1.237458193979933,13.039055632034213
1.2709030100334449,12.27789153584088
1.3043478260869565,12.49179445154056
1.3377926421404682,11.769303584778571
1.37123745819398,12.915610132715944
1.4046822742474916,6.8572678044776145
1.4381270903010033,11.440229897913914
1.471571906354515,12.633145542074363
1.5050167224080266,9.96553036118908
1.5384615384615383,13.157262020238504
1.57190635451505,12.092729798830431
1.6053511705685617,16.129680493620945
1.6387959866220736,15.881825403606971
1.6722408026755853,11.921231671128224
1.705685618729097,12.668224242418448
1.7391304347826086,12.939061390522344
1.7725752508361203,12.300694425607176
1.806020066889632,13.711120202169965
1.8394648829431437,11.921562952525822
1.8729096989966554,11.29395327661324
1.906354515050167,14.917663250476123
1.9397993311036787,15.048356827306497
1.9732441471571907,12.297722995730183
2.0066889632107023,15.814122232762656
2.040133779264214,12.877312769094086
2.0735785953177257,14.763855559688004
2.1070234113712374,16.015269965024242
2.140468227424749,14.424413666579195
2.1739130434782608,15.51817747645618
2.2073578595317724,13.692893220586061
2.240802675585284,14.4498761976923
2.274247491638796,14.548147358975104
2.3076923076923075,13.5837663838426
2.341137123745819,14.840431606878802
2.374581939799331,12.213800191570165
2.4080267558528425,14.44578615120074
2.441471571906354,14.975399514932898
2.474916387959866,15.14984785286877
2.508361204013378,15.296269322305264
2.5418060200668897,15.772792670513857
2.5752508361204014,16.972260962593534
2.608695652173913,17.879468930873742
2.6421404682274248,14.947961185099452
2.6755852842809364,13.95814678420499
2.709030100334448,14.397516526684363
2.74247491638796,15.624256364968007
2.7759197324414715,16.01187642791213
2.809364548494983,15.292783787337527
2.842809364548495,14.357599447419942
2.8762541806020065,16.154647977158643
2.9096989966555182,17.546799728522256
2.94314381270903,18.491062276152732
2.9765886287625416,16.303214094452255
3.0100334448160533,16.709121412569317
3.043478260869565,15.798777295348856
3.0769230769230766,17.706352428481214
3.1103678929765883,16.189430357036432
3.1438127090301,19.14960010808775
3.1772575250836117,14.54866835392442
3.2107023411371234,17.51819884907501
3.2441471571906355,18.956729728550705
3.277591973244147,18.839240938999524
3.311036789297659,23.9746960905028
3.3444816053511706,19.405285667864913
3.3779264214046822,16.814633281232368
3.411371237458194,18.748870836925533
3.4448160535117056,15.504363520358066
3.4782608695652173,19.012713544884736
3.511705685618729,17.624857785664034
3.5451505016722407,21.238807306973168
3.5785953177257523,18.426003062849066
3.612040133779264,19.40860863663693
3.6454849498327757,18.48808164160591
3.6789297658862874,23.353956884308666
3.712374581939799,19.350825504553473
3.7458193979933108,23.77548197993499
3.7792642140468224,21.855728273400413
3.812709030100334,21.308615060021943
3.846153846153846,21.1990047561735
3.8795986622073575,21.36618991415825
3.913043478260869,16.840307015221825
3.9464882943143813,20.254942241798823
3.979933110367893,22.620081828656268
4.013377926421405,20.949028375526705
4.046822742474916,18.353499905055056
4.080267558528428,21.17612755369456
4.113712374581939,24.80620434354777
4.147157190635451,24.00883359829352
4.180602006688963,21.508099004679305
4.214046822742475,23.652062433714836
4.247491638795986,21.133206695049847
4.280936454849498,18.575534418319805
4.31438127090301,20.25140247190143
4.3478260869565215,25.34316884136422
4.381270903010034,21.786461996876508
4.414715719063545,21.96473705797237
4.448160535117057,21.968885480359937
4.481605351170568,26.493891908243
4.51505016722408,26.05459341600841
4.548494983277592,27.35729290836784
4.581939799331104,22.71869887685876
4.615384615384615,23.745095131340342
4.648829431438127,20.23761791119186
4.682274247491638,26.341828718457283
4.7157190635451505,21.169457619872155
4.749163879598662,24.055624706120575
4.782608695652174,21.54452537951692
4.816053511705685,22.678453637492506
4.849498327759197,22.29871928505779
4.882943143812708,22.87455048199284
4.916387959866221,23.129112453233816
4.949832775919732,23.227877125868908
4.983277591973244,26.10813939546697
5.016722408026756,22.348802841968606
5.050167224080267,25.11666813830867
5.083612040133779,27.228560445079346
5.117056856187291,23.883306267628726
5.150501672240803,23.59091807134761
5.183946488294314,24.682763458669598
5.217391304347826,27.62031998193881
5.250836120401337,25.766141683311396
5.2842809364548495,24.432554688376776
5.317725752508361,26.57979343615534
5.351170568561873,23.52451269029371
5.384615384615384,27.208872867039737
5.418060200668896,26.780425317744672
5.4515050167224075,25.46465061625066
5.48494983277592,24.52015281782126
5.518394648829431,24.541019426336096
5.551839464882943,27.50107279978212
5.585284280936454,29.006455988255713
5.618729096989966,25.390936345407294
5.652173913043478,27.69938210275514
5.68561872909699,22.72561151463533
5.719063545150502,25.847486946712355
5.752508361204013,27.07166139847224
5.785953177257525,25.43146928643767
5.8193979933110365,25.494880227009435
5.852842809364549,26.14939071983815
5.88628762541806,28.186392145615955
5.919732441471572,27.34440550833775
5.953177257525083,23.359657934687846
5.986622073578595,23.71177695225495
6.020066889632107,26.856503757998023
6.053511705685619,29.102664142006766
6.08695652173913,22.809338140636484
6.120401337792642,27.421944329970984
6.153846153846153,27.485965825426696
6.187290969899665,31.432193951065727
6.220735785953177,28.00253162741039
6.254180602006689,29.655610076505265
6.2876254180602,29.289203243385625
6.321070234113712,24.862612859783592
6.354515050167223,30.777217108848756
6.3879598662207355,29.788652542685153
6.421404682274247,30.491453667309045
6.454849498327759,37.444448657019805
6.488294314381271,25.54080422133727
6.521739130434782,33.275480256043956
6.555183946488294,29.36824877390832
6.588628762541806,30.63485847770234
6.622073578595318,30.086233034481126
6.655518394648829,29.445841714474813
6.688963210702341,29.271705380980677
6.722408026755852,31.187445564791503
6.7558528428093645,27.611137556489417
6.789297658862876,32.263700141063595
6.822742474916388,30.04720985243685
6.856187290969899,28.736516840313932
6.889632107023411,30.213686658590312
6.9230769230769225,33.74506766449438
6.956521739130435,30.277155912924073
6.989966555183946,32.18179017956305
7.023411371237458,30.120027247900158
7.056856187290969,33.21484035536563
7.090301003344481,33.1870689892861
7.123745819397993,35.63032803448579
7.157190635451505,31.69903933308184
7.190635451505017,33.50453368978337
7.224080267558528,32.48041601553274
7.25752508361204,34.993081356368165
7.290969899665551,31.08072987361197
7.3244147157190636,34.12546213077128
7.357859531772575,32.36311376897064
7.391304347826087,32.74118886317431
7.424749163879598,33.17012704247534
7.45819397993311,33.60815972261924
7.4916387959866215,32.98827769970926
7.525083612040134,33.767219008481526
7.558528428093645,36.61108561345213
7.591973244147157,35.54280572574549
7.625418060200668,35.427272395696136
7.65886287625418,32.89494101484189
7.692307692307692,32.14459526662027
7.725752508361204,35.950734895739714
7.759197324414715,35.90928422051109
7.792642140468227,37.21958884314076
7.826086956521738,33.18334309588763
7.8595317725752505,34.04926389329268
7.892976588628763,31.346449735149804
7.926421404682274,33.957532704266214
7.959866220735786,36.85267279373414
7.993311036789297,34.043597870306144
8.02675585284281,36.37460507535148
8.060200668896321,34.829696129141496
8.093645484949832,35.97587325376753
8.127090301003344,33.14943327388037
8.160535117056856,35.7322918089668
8.193979933110368,29.69665782408484
8.227424749163879,35.4221943057496
8.26086956521739,32.652096990830586
8.294314381270903,38.4420893675418
8.327759197324415,37.70197189616448
